"TournamentId","GameId","TournamentName","StartDate","EndDate","Location","Teamplay","TotalUSDPrize"
9750,339,"Final Round 18 (USFIV 3v3)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",1,0
9733,339,"Final Round 18 (USFIV)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,15000
9714,245,"Fragadelphia 4","2015-03-20","2015-03-22","Philadelphia, Pennsylvania, USA",1,3100
9708,245,"Gfinity 2015 Spring Masters I (CS:GO)","2015-03-21","2015-03-22","London, UK",1,50000
10195,274,"Go4BF4 Cup #61","2015-03-22","2015-03-22","Online",1,108.21
11130,364,"Go4CoD:AW PS4 EU Cup #6","2015-03-22","2015-03-22","Online",1,108.19
11114,364,"Go4CoD:AW Xbone EU Cup #6","2015-03-22","2015-03-22","Online",1,108.19
10474,362,"Go4FIFA EU #25 (FIFA 15, PC)","2015-03-22","2015-03-22","Online",0,54.11
11556,362,"Go4FIFA EU #7 (FIFA 15, One)","2015-03-22","2015-03-22","Online",0,54.11
10563,362,"Go4FIFA EU #7 (FIFA 15, PS4)","2015-03-22","2015-03-22","Online",0,54.11
11594,362,"Go4FIFA Germany Cup #24 (FIFA 15, PC)","2015-03-22","2015-03-22","Online",0,54.11
12456,362,"Go4FIFA Germany Cup #26 (FIFA 15, One)","2015-03-22","2015-03-22","Online",0,54.11
10263,381,"Go4GW2 EU #21","2015-03-22","2015-03-22","Online",1,540.95
10253,381,"Go4GW2 NA #21","2015-03-22","2015-03-22","Online",1,500
10659,371,"Go4Heroes EU #16","2015-03-22","2015-03-22","online",1,100
14105,371,"Go4Heroes NA #16","2015-03-22","2015-03-22","online",1,100
9975,164,"Go4LoL EUNE #238","2015-03-22","2015-03-22","online",1,486.58
9726,164,"Go4LoL EUW #238","2015-03-22","2015-03-22","online",1,485.56
13165,411,"Go4S.K.I.L.L. Europe Cup #60","2015-03-22","2015-03-22","Online",1,270.47
10823,151,"Go4SC2 EU #456","2015-03-22","2015-03-22","online",0,162.19
9703,151,"GSL Season 1 2015 (Code S)","2015-01-07","2015-03-22","Seoul, South Korea",0,84041.93
9928,151,"Madals Showmatch: PiG vs. SuperNova","2015-03-22","2015-03-22","online",0,200
9705,231,"Major All Stars","2015-02-01","2015-03-22","Kuala Lumpur",1,104361
9712,364,"MLG 5K Series 03-22","2015-03-22","2015-03-22","Online",1,4670
9709,157,"NA Quake Live Duel Cup #7 - March","2015-03-22","2015-03-22","Online",0,220
9706,245,"Nantarena 15.1","2015-03-21","2015-03-22","Nantes, France",1,649.14
9960,151,"OlimoLeague Week #25","2015-03-22","2015-03-22","Online",0,150
16526,151,"Rival StarCraft II League #1","2015-02-07","2015-03-22","Online",0,200
9850,371,"Titan Arena II","2015-03-21","2015-03-22","Online",1,2500
16398,345,"WGL RU 2014/15 Season 3","2015-03-21","2015-03-22","Minsk, Belarus",1,102000
9702,151,"2015 StarCraft II StarLeague Season 1","2014-12-17","2015-03-21","Seoul, South Korea",0,67800
10068,245,"CS Select #4","2015-03-21","2015-03-21","Online",1,300
11526,151,"desRow's NA Weekly - #5","2015-03-21","2015-03-21","online",0,100
23030,204,"DX Ranking Session #7","2015-03-21","2015-03-21","Paris, France",0,77.9
13394,351,"Go4Smite Brasil #2","2015-03-21","2015-03-21","Online",1,123.13
10047,152,"HoSic BJ Starleague Season 2","2015-03-10","2015-03-21","Online",0,184.6
12997,151,"Komplett BarCraft Experience II","2015-03-21","2015-03-21","online / Oslo, Norway",0,1836.48
16010,374,"KTAR XII (SSB4 Doubles)","2015-03-21","2015-03-21","Somerset, New Jersey, USA",1,440
16009,374,"KTAR XII (SSB4 Singles)","2015-03-21","2015-03-21","Somerset, New Jersey, USA",0,1060
14813,364,"MLG HP 250 Series 03-21","2015-03-21","2015-03-21","Online",1,455
13127,151,"MST #11","2015-03-21","2015-03-21","Munich, Germany",0,1730.08
19557,204,"Plan B","2015-03-21","2015-03-21","Fribourg, Switzerland",0,56.37
39174,213,"Street Fighter x Tekken @ Final Round XVIII","2015-03-21","2015-03-21","Hilton Hotel, Atlanta Airport",0,100
9711,364,"UMG/MLG 2K Series 03-21","2015-03-21","2015-03-21","Online",1,1815
11931,328,"ZOTAC Cup Hearthstone #50 (NA)","2015-03-21","2015-03-21","Online",0,100
9986,371,"ZOTAC Cup Heroes of the Storm #3 (EU)","2015-03-21","2015-03-21","online",1,270.32
10038,151,"DingIT The Hot Seat - Bunny vs Lilbow","2015-03-20","2015-03-20","online",0,150
9855,151,"Friday Night Bad Manners KOTH - Week 13","2015-03-20","2015-03-20","online",0,50
27088,371,"Friday Night Fights #1","2015-03-20","2015-03-20","Online",1,100
14751,364,"MLG SnD 250 Series 03-20","2015-03-20","2015-03-20","Online",1,460
9696,231,"EIZO Cup #15","2015-03-18","2015-03-19","online",1,2128.67
17774,242,"GME Arena HoN 1x1 Cup #1","2015-03-19","2015-03-19","CIS",0,36.9
9697,328,"OTK Invitational Skirmish","2015-03-17","2015-03-19","online",0,2500
9701,245,"xfunction Iberian Cup","2015-03-10","2015-03-19","Online",1,1603.2
9985,371,"ZOTAC Cup Heroes of the Storm #2 (EU)","2015-03-19","2015-03-19","online",1,270.32
9695,245,"CCS Red Group Season 1","2015-03-17","2015-03-18","Online",1,8500
11489,339,"NLBC #113 (USFIV)","2015-03-18","2015-03-18","Brooklyn, New York, USA",0,160
38230,489,"Ranked Racing Season 3 Finale","2015-03-18","2015-03-18","Online",0,0
13477,204,"Smash @ Xanadu 2015-03-18 (SSBM)","2015-03-18","2015-03-18","Baltimore, Maryland, USA",0,170
17011,374,"CFL Smackdown 21 (SSB4)","2015-03-17","2015-03-17","Orlando, Florida",0,42
17010,204,"CFL Smackdown 21 (SSBM)","2015-03-17","2015-03-17","Orlando, Florida",0,123
9692,362,"ESL Frühlingsmeisterschaft 2015 FIFA Cup #3","2015-03-17","2015-03-17","Online",0,169.49
9693,164,"ESL Frühlingsmeisterschaft 2015 LoL Cup #3","2015-03-17","2015-03-17","Online",1,1059.3
9694,151,"ESL Frühlingsmeisterschaft 2015 SC2 Cup #3","2015-03-17","2015-03-17","Online",0,254.24
20301,204,"Get Smashed At The Foundry #37","2015-03-17","2015-03-17","San Francisco, California",0,320
17168,242,"HoN Cyber League - March 2015","2015-03-17","2015-03-17","Online",1,257.4
14762,364,"MLG SnD 250 Series 03-17","2015-03-17","2015-03-17","Online",1,240
9959,151,"OlimoLeague Week #24","2015-03-17","2015-03-17","Online",0,150
13527,374,"Smash @ Xanadu 2015-03-17 (SSB4)","2015-03-17","2015-03-17","Baltimore, Maryland, USA",0,235
9687,245,"ESL Frühlingsmeisterschaft 2015 CS:GO Cup #3","2015-03-16","2015-03-16","Online",1,634.22
9686,328,"ESL Frühlingsmeisterschaft 2015 Hearthstone Cup #3","2015-03-16","2015-03-16","Online",0,253.68
10570,362,"Go4FIFA Europe February 2015 (FIFA 15, PS4)","2015-03-16","2015-03-16","Online",0,264.25
9684,231,"Hitbox EU Championship","2015-03-13","2015-03-16","Online",1,2618.07
9721,151,"Lycan League March #2","2015-03-16","2015-03-16","online",0,125
14790,364,"MLG HP 250 Series 03-16","2015-03-16","2015-03-16","Online",1,360
9789,204,"Bad Moon Rising (SSBM Doubles)","2015-03-14","2015-03-15","Cary, North Carolina, USA",1,1460
9788,204,"Bad Moon Rising (SSBM Singles)","2015-03-14","2015-03-15","Cary, North Carolina, USA",0,2820
9658,364,"Doesplay Gold Coast Lan #1","2015-03-14","2015-03-15","Gold Coast, Australia",1,1906.47
12767,364,"EGO AW 3","2015-03-14","2015-03-15","Brussels, Belgium",1,1007.71
9651,245,"Epsilan #12","2015-03-14","2015-03-15","Lyon, France",1,2515.18
26574,352,"ESL Go4CrossFire #112 Europe","2015-03-15","2015-03-15","Online",1,271.7
12706,407,"ESL Go4Evolve EU #2","2015-03-15","2015-03-15","online",1,162.19
9655,328,"ESL HLS - Katowice 2015","2015-03-03","2015-03-15","Katowice, Poland",0,30000
9650,245,"ESL One Katowice 2015","2015-03-12","2015-03-15","Katowice, Poland",1,250000
15090,151,"ESL SC2 Americas Open #7","2015-03-15","2015-03-15","online",0,50
10194,274,"Go4BF4 Cup #60","2015-03-15","2015-03-15","Online",1,104.97
11129,364,"Go4CoD:AW PS4 EU Cup #5","2015-03-15","2015-03-15","Online",1,104.97
11113,364,"Go4CoD:AW Xbone EU Cup #5","2015-03-15","2015-03-15","Online",1,104.97
9685,245,"Go4CS:GO EU #138","2015-03-15","2015-03-15","Online",1,105.91
10473,362,"Go4FIFA EU #24 (FIFA 15, PC)","2015-03-15","2015-03-15","Online",0,52.49
11555,362,"Go4FIFA EU #6 (FIFA 15, One)","2015-03-15","2015-03-15","Online",0,52.49
10562,362,"Go4FIFA EU #6 (FIFA 15, PS4)","2015-03-15","2015-03-15","Online",0,52.49
11593,362,"Go4FIFA Germany Cup #23 (FIFA 15, PC)","2015-03-15","2015-03-15","Online",0,52.49
12457,362,"Go4FIFA Germany Cup #25 (FIFA 15, One)","2015-03-15","2015-03-15","Online",0,52.49
11847,362,"Go4FIFA Germany Cup #25 (FIFA 15, PS4)","2015-03-15","2015-03-15","Online",0,52.49
10262,381,"Go4GW2 EU #20","2015-03-15","2015-03-15","Online",1,524.85
10252,381,"Go4GW2 NA #20","2015-03-15","2015-03-15","Online",1,500
9674,371,"Go4Heroes EU #15","2015-03-15","2015-03-15","online",1,100
9675,371,"Go4Heroes NA #15","2015-03-15","2015-03-15","online",1,100
9974,164,"Go4LoL EUNE #237","2015-03-15","2015-03-15","online",1,486.58
9725,164,"Go4LoL EUW #237","2015-03-15","2015-03-15","online",1,485.56
10826,151,"Go4SC2 EU #454","2015-03-15","2015-03-15","online",0,162.19
9656,164,"IEM IX - World Championship (LoL)","2015-03-13","2015-03-15","Katowice, Poland",1,183414
9657,151,"IEM IX - World Championship (StarCraft II)","2015-03-12","2015-03-15","Katowice, Poland",0,117707
9654,245,"Intel Challenge Katowice","2015-03-15","2015-03-15","Katowice, Poland",1,30000
9927,151,"Madals Showmatch: jjakji vs HerO","2015-03-15","2015-03-15","online",0,200
9689,364,"MLG 5K Series 03-15","2015-03-15","2015-03-15","Online",1,3040
9659,231,"MSI Dragon Battle #3","2015-03-15","2015-03-15","Online",1,2094.07
9652,328,"NEL Winter 2015","2015-01-28","2015-03-15","online/offline (China)",1,28760.92
32665,532,"NES S1 - GT","2014-11-23","2015-03-15","Online",0,562.7
32666,532,"NES S1 - GTC","2014-11-23","2015-03-15","Online",0,562.64
32664,532,"NES S1 - P","2014-11-23","2015-03-15","Online",1,562.78
9804,339,"Nine States Tournament 2015 (USFIV 1v1)","2015-03-15","2015-03-15","Fukuoka, Japan",0,0
13866,204,"No Man's LAN 10 (SSBM Doubles)","2015-03-15","2015-03-15","Windsor, Ontario, Canada",1,312.89
13865,204,"No Man's LAN 10 (SSBM Singles)","2015-03-15","2015-03-15","Windsor, Ontario, Canada",0,516.27
12615,151,"SC2 SEA Masters Cup #49","2015-03-15","2015-03-15","Online",0,100
9663,339,"SXSW Gaming Fighters Invitational","2015-03-13","2015-03-15","Austin, Texas, USA",0,20000
11357,151,"Team Gravity's Fight Night 2015 - #10","2015-03-15","2015-03-15","online",0,100
13956,242,"The Onslaught","2015-03-03","2015-03-15","Online",1,3000
19662,204,"TSU 4","2015-03-15","2015-03-15","Technical University Berlin, Berlin, Germany",0,149.22
18612,345,"WGL NA Season 5 Finals","2015-03-15","2015-03-15","San Francisco, California, USA",1,166000
9982,328,"ZOTAC Cup Hearthstone #2 (SEA)","2015-03-15","2015-03-15","online",0,100
9649,364,"Boston COD Clash","2015-03-14","2015-03-14","Watertown, Massachusetts, USA",1,1200
11525,151,"desRow's NA Weekly - #4","2015-03-14","2015-03-14","online",0,100
9677,371,"Dingit.tv Monthly Championship","2015-02-13","2015-03-14","online",1,1600
13315,351,"Go4Smite Brasil #1","2015-03-14","2015-03-14","Online",1,123.13
19556,204,"KobraLAN 2015","2015-03-14","2015-03-14","Grossaffoltern, Switzerland",0,99.44
21784,204,"Mayhem March 2015 (Doubles)","2015-03-14","2015-03-14","South Pasadena, California",1,320
19745,204,"Mayhem March 2015 (Singles)","2015-03-14","2015-03-14","South Pasadena, California",0,710
9805,339,"Nine States Tournament 2015 (USFIV 5v5)","2015-03-14","2015-03-14","Fukuoka, Japan",1,0
13868,374,"No Man's LAN 10 (SSB4 Doubles)","2015-03-14","2015-03-14","Windsor, Ontario, Canada",1,265.96
13867,374,"No Man's LAN 10 (SSB4 Singles)","2015-03-14","2015-03-14","Windsor, Ontario, Canada",0,383.29
13964,204,"SWEET XIX (SSBM Doubles)","2015-03-14","2015-03-14","Ann Arbor, Michigan, USA",1,460
13963,204,"SWEET XIX (SSBM Singles)","2015-03-14","2015-03-14","Ann Arbor, Michigan, USA",0,1900
9683,371,"TaKeTV's Heroes Battle Qualifier #4","2015-03-14","2015-03-14","online",1,216.84
14508,242,"Thailand eSports League by Garena","2015-01-17","2015-03-14","Thailand",1,30375.8
9688,364,"UMG/MLG 2K Series 03-14","2015-03-14","2015-03-14","Online",1,1350
21795,204,"Warehouse Throwdown 2015-03-14","2015-03-14","2015-03-14","St. Cloud, Minnesota",0,1250
10382,328,"ZOTAC Cup Hearthstone #49 (EU)","2015-03-14","2015-03-14","Online",0,108.48
9854,151,"Friday Night Bad Manners KOTH - Week 12","2015-03-13","2015-03-13","online",0,50
9612,328,"Gfinity 2015 Spring Masters I (Hearthstone)","2015-03-12","2015-03-13","London, UK",0,7000
9653,231,"Hitbox Obutto Championship #2","2015-01-19","2015-03-13","Online",1,5000
9648,151,"Two vs Twournament: TwEurope Edition","2015-03-13","2015-03-13","online",1,234.46
10037,151,"DingIT The Hot Seat - Petraeus vs Bunny","2015-03-12","2015-03-12","online",0,375
10481,362,"Go4FIFA Europe February 2015 Finals (FIFA 15, PC)","2015-03-12","2015-03-12","Online",0,265.55
24281,151,"Indy Cup 1","2015-03-12","2015-03-12","Poland",0,92.48
17758,245,"Balkan Championship #1","2015-02-02","2015-03-11","Online",1,500
9590,328,"Hearthstone Elite Invitational #1","2015-03-07","2015-03-11","online",0,5000
11490,339,"NLBC #112 (USFIV)","2015-03-11","2015-03-11","Brooklyn, New York, USA",0,155
13476,204,"Smash @ Xanadu 2015-03-11 (SSBM)","2015-03-11","2015-03-11","Baltimore, Maryland, USA",0,265
17429,204,"CFL Smackdown 20 (SSBM)","2015-03-10","2015-03-10","Orlando, Florida",0,147
20300,204,"Get Smashed At The Foundry #36","2015-03-10","2015-03-10","San Francisco, California",0,240
10629,164,"LVP Season 8 (LoL Split 1)","2015-02-10","2015-03-10","Online",1,2723.31
9691,364,"MLG Variant 250 Series 03-10","2015-03-10","2015-03-10","Online",1,300
13526,374,"Smash @ Xanadu 2015-03-10 (SSB4)","2015-03-10","2015-03-10","Baltimore, Maryland, USA",0,390
11568,362,"Go4FIFA Europe February 2015 (FIFA 15, One)","2015-03-09","2015-03-09","Online",0,271.28
9720,151,"Lycan League March #1","2015-03-09","2015-03-09","online",0,125
14818,364,"MLG HP 250 Series 03-09","2015-03-09","2015-03-09","Online",1,330
9581,328,"ROOT Gaming Hearthstone Invitational","2015-02-12","2015-03-09","online",0,2300
28481,151,"DSCL Invitational 2015","2015-03-07","2015-03-08","Amsterdam, Netherlands",0,683.4
26573,352,"ESL Go4CrossFire #111 Europe","2015-03-08","2015-03-08","Online",1,271.7
12705,407,"ESL Go4Evolve EU #1","2015-03-08","2015-03-08","online",1,162.19
15089,151,"ESL SC2 Americas Open #6","2015-03-08","2015-03-08","online",0,50
10043,362,"Gfinity 2015 Spring Masters I (FIFA15)","2015-03-07","2015-03-08","London, UK",0,7000
10193,274,"Go4BF4 Cup #59","2015-03-08","2015-03-08","Online",1,108.44
11128,364,"Go4CoD:AW PS4 EU Cup #4","2015-03-08","2015-03-08","Online",1,108.43
11112,364,"Go4CoD:AW Xbone EU Cup #4","2015-03-08","2015-03-08","Online",1,108.43
9589,245,"Go4CS:GO EU #137","2015-03-08","2015-03-08","Online",1,108.43
10472,362,"Go4FIFA EU #23 (FIFA 15, PC)","2015-03-08","2015-03-08","Online",0,54.22
11554,362,"Go4FIFA EU #5 (FIFA 15, One)","2015-03-08","2015-03-08","Online",0,54.22
10561,362,"Go4FIFA EU #5 (FIFA 15, PS4)","2015-03-08","2015-03-08","Online",0,54.22
11592,362,"Go4FIFA Germany Cup #22 (FIFA 15, PC)","2015-03-08","2015-03-08","Online",0,54.22
12458,362,"Go4FIFA Germany Cup #24 (FIFA 15, One)","2015-03-08","2015-03-08","Online",0,54.22
11848,362,"Go4FIFA Germany Cup #24 (FIFA 15, PS4)","2015-03-08","2015-03-08","Online",0,54.22
10261,381,"Go4GW2 EU #19","2015-03-08","2015-03-08","Online",1,542.14
10251,381,"Go4GW2 NA #19","2015-03-08","2015-03-08","Online",1,500
9679,371,"Go4Heroes EU #14","2015-03-08","2015-03-08","online",1,100
9673,371,"Go4Heroes NA #14","2015-03-08","2015-03-08","online",1,100
9973,164,"Go4LoL EUNE #236","2015-03-08","2015-03-08","online",1,486.58
9724,164,"Go4LoL EUW #236","2015-03-08","2015-03-08","online",1,485.56
10824,151,"Go4SC2 EU #452","2015-03-08","2015-03-08","online",0,162.19
9595,272,"Go4TrackMania Europe February 2015 Finals","2015-03-08","2015-03-08","online",0,164.05
9580,384,"HCS Season 1 Finals","2015-03-06","2015-03-08","Boston, Massachusetts, USA",1,1e+05
9578,245,"Lan ETS 2015 (CS:GO)","2015-03-06","2015-03-08","Montreal, Canada",1,5518.51
9600,231,"Lan ETS 2015 (Dota 2)","2015-03-06","2015-03-08","Montreal, Canada",1,2759.26
9599,328,"Lan ETS 2015 (HS)","2015-03-06","2015-03-08","Montreal, Canada",0,1103.7
9596,164,"Lan ETS 2015 (LoL)","2015-03-06","2015-03-08","Montreal, Canada",1,7883.58
21856,331,"Lan ETS 2015 (Project M Doubles)","2015-03-06","2015-03-08","Montreal, Canada",1,141.9
9601,331,"Lan ETS 2015 (Project M Singles)","2015-03-06","2015-03-08","Montreal, Canada",0,985.45
9597,151,"Lan ETS 2015 (SC2)","2015-03-06","2015-03-08","Montreal, Canada",0,2759.26
21855,204,"Lan ETS 2015 (SSBM Doubles)","2015-03-06","2015-03-08","Montreal, Canada",1,102.49
9598,204,"Lan ETS 2015 (SSBM Singles)","2015-03-06","2015-03-08","Montreal, Canada",0,946.03
9602,339,"Lan ETS 2015 (USFIV)","2015-03-06","2015-03-08","Montreal, Canada",0,788.36
9584,164,"Legends Cyber Arena","2015-01-24","2015-03-08","Offline",1,5556.46
9926,151,"Madals Showmatch: Hydra vs MaSa","2015-03-08","2015-03-08","online",0,200
14753,364,"MLG SnD 250 Series 03-08","2015-03-08","2015-03-08","Online",1,500
9579,364,"NA Regional Finals 2015","2015-03-06","2015-03-08","Columbus, Ohio, USA",1,10000
9583,164,"PGS Spring 2015","2014-11-29","2015-03-08","Online/Offline (Philippines)",1,2260.4
9698,164,"Solo King Korean 1v1 Tournament","2015-02-05","2015-03-08","Online",0,16158
11358,151,"Team Gravity's Fight Night 2015 - #9","2015-03-08","2015-03-08","online",0,100
9806,339,"Abuget Cup 2015","2015-03-07","2015-03-07","Jakarta, Indonesia",0,1500
9853,151,"Friday Night Bad Manners KOTH - Week 11","2015-03-07","2015-03-07","online",0,50
9611,371,"Go4Heroes NA Monthly Finals February 2015","2015-03-07","2015-03-07","Online",1,250
19065,381,"GW2 World Tournament Series - Boston","2015-03-07","2015-03-07","Boston, MA, USA",1,50000
9591,371,"Heroes Big League","2015-02-23","2015-03-07","online",1,30000
17150,242,"Heroes Circuit: Wargods Shaw Internet Cafe","2015-03-07","2015-03-07","Philippines",1,338.57
17264,204,"NeoNebulous 4","2015-03-07","2015-03-07","New York, New York",0,160
9606,151,"OlimoLeague Week #23","2015-03-07","2015-03-07","Online",0,150
21774,204,"SSS @ MGC 2015-03-07","2015-03-07","2015-03-07","Merrimack, New Hampshire",0,120
9682,371,"TaKeTV's Heroes Battle Qualifier #3","2015-03-07","2015-03-07","online",1,216.84
15900,272,"ZeratoR Cup #2","2015-03-07","2015-03-07","online",0,1081.29
11937,328,"ZOTAC Cup Hearthstone #49 (NA)","2015-03-07","2015-03-07","Online",0,100
9984,371,"ZOTAC Cup Heroes of the Storm #1 (EU)","2015-03-07","2015-03-07","online",1,270.32
9567,245,"CS Select #3","2015-03-06","2015-03-06","Online",1,300
9577,245,"Friday Night Frags by Strafe App","2015-03-06","2015-03-06","Online",1,500
9690,364,"MLG Variant 250 Series 03-06","2015-03-06","2015-03-06","Online",1,460
10036,151,"DingIT The Hot Seat - Petraeus vs MajOr","2015-03-05","2015-03-05","online",0,375
9536,231,"Esportal Invitational Tournament 3","2015-03-02","2015-03-05","Online",1,6650
10214,274,"Go4BF4 February 2015 Monthly Finals","2015-03-05","2015-03-05","Online",1,551.7
14793,364,"MLG HP 250 Series 03-05","2015-03-05","2015-03-05","Online",1,540
10224,331,"SAMPEX II (Project M)","2015-03-05","2015-03-05","São Paulo, Brazil",0,33.41
10222,374,"SAMPEX II (SSB4)","2015-03-05","2015-03-05","São Paulo, Brazil",0,200.46
10223,204,"SAMPEX II (SSBM)","2015-03-05","2015-03-05","São Paulo, Brazil",0,33.41
9941,164,"ESL MWC Challenge - Gamers2 vs. Origen","2015-03-04","2015-03-04","Barcelona, Spain",1,13100.82
9942,164,"ESL MWC Challenge - Overgaming vs. Team SalsaLoL","2015-03-04","2015-03-04","Barcelona, Spain",1,3275.21
11609,362,"Go4FIFA Germany Februar 2015 Finals (FIFA 15, PC)","2015-03-04","2015-03-04","Online",0,110.81
14759,364,"MLG SnD 250 Series 03-04","2015-03-04","2015-03-04","Online",1,485
11488,339,"NLBC #111 (USFIV)","2015-03-04","2015-03-04","Brooklyn, New York, USA",0,120
9535,245,"RGN Intercontinental Open: Europe I","2015-02-09","2015-03-04","Online",1,1600
9582,245,"RGN Intercontinental Open: NA I","2015-02-09","2015-03-04","Online",1,1000
13475,204,"Smash @ Xanadu 2015-03-04 (SSBM)","2015-03-04","2015-03-04","Baltimore, Maryland, USA",0,180
9531,231,"The Prime Major","2015-02-28","2015-03-04","Online",1,1500
10291,151,"#RottiShowmatches March 2015","2015-03-03","2015-03-03","online",0,700
17375,374,"CFL Smackdown 19 (SSB4)","2015-03-03","2015-03-03","Orlando, Florida",0,75
17374,204,"CFL Smackdown 19 (SSBM)","2015-03-03","2015-03-03","Orlando, Florida",0,120
